recording_id,work_id
1cf6aa88-fa91-46f2-880b-4fe8bdef42ca,5fc68ce0-f0de-41ee-9133-a29a08d7286b
c14f20e6-4339-4f03-b0c5-32bc76a78a97,8358bd79-65e0-4794-b3c2-2e4de84cb6a9
92c06ed6-d29d-4648-835b-8680ca10d376,5846bc78-e7b5-4a18-9bd9-4703a1778308
06d467bb-41a8-4e24-bb97-dbd94e9fbcec,5ce2f584-8e32-4513-8408-f507eea95f50
1074fb82-400c-4884-ac4f-56b37f340092,0e77c6c2-3e42-4e26-aebe-19189abb81d7
ff134c3e-7225-4847-90cd-6d9125b64003,c2ba9c73-cbce-4932-9e55-20055ab0bbb5
4a5d0acb-d2d9-4427-b6c1-1d7165be05cb,9328f80e-f50b-4463-be9d-60bb9f687e17
d001c508-a36a-4958-afc7-d987f0466714,ce08a39e-0188-48a4-9f69-c4c4f59aa607
